Class,Contrast,DM,Energy,IDM
1.0,3060468101038.11,9578266934.69,75219.69,344058.42
1.0,19272717318505.38,37015964933.62,108179.21,600730.03
1.0,1964001763691.66,6297393628.58,51049.67,239187.28
1.0,83382688616103.53,126084869525.69,230624.53,1056919.01
1.0,8548200181689.89,21441501671.44,110001.01,507383.4
1.0,1706111215077.46,5600175210.77,47887.1,241735.41
1.0,7239397718628.75,18159025185.69,92139.22,429412.3
1.0,6231507746502.22,16277961969.91,89488.37,452496.44
1.0,894736884439.31,3687156247.44,50974.57,215968.4
1.0,19853084368622.0,38970438334.81,123402.08,568999.54
1.0,6162640509607.6,15538716106.6,76669.6,407999.85
1.0,510822047443.1,2203718103.54,32576.12,152994.63
1.0,873068177325.62,3488223420.38,45798.87,214779.88
1.0,534208648544.48,2403347406.17,40531.97,184670.42
1.0,2361445380051.66,7367711972.65,56955.61,259669.14
1.0,13458873539682.54,30928784147.75,132236.85,628108.74
1.0,2700011686921.47,8220690961.07,61378.15,287916.94
1.0,968731293781.19,3406717567.97,37062.38,179980.9
1.0,7987302571941.6,19214961662.69,89320.46,415323.8
1.0,1858177076938.32,6452179490.88,58469.44,271419.23
1.0,3771078153091.4,10590952209.86,67770.12,304784.05
1.0,4551315459005.8,12214954871.58,69814.59,327204.55
1.0,6607622671097.53,17506936727.22,96741.13,439586.67
1.0,12580298707930.21,26790568600.37,97224.44,453247.73
1.0,584427642783.43,2533205694.01,37430.31,159778.23
1.0,494226796953.86,2399752661.99,46116.39,203902.06
1.0,597660019033.22,2546559893.86,37835.59,177496.11
1.0,6836346811857.17,16741758014.59,89931.36,423060.67
1.0,804390783281.0,3371603530.17,46594.53,205972.42
1.0,224498619933.42,1268013034.34,33480.93,151236.84
1.0,2818367449730.74,8208659086.23,59148.21,288272.13
1.0,3181764341470.98,8701228882.45,54446.07,257352.62
1.0,2594107806389.82,7729447751.69,58072.65,266393.38
1.0,2377357204577.81,7030356540.95,50731.63,252333.34
1.0,7805251036709.48,18642542417.19,84916.27,409238.93
1.0,1836351320359.03,5771339703.33,50120.24,245062.02
1.0,794186028004.99,2938064235.64,34909.86,166444.88
1.0,412123422563.97,1994940443.35,37127.21,177659.15
1.0,2619382025523.38,8188402141.01,64497.61,308694.3
1.0,875478816625.22,3432851759.56,41666.5,184479.2
1.0,1240051337685.55,4499147308.75,48243.45,228640.35
1.0,1326576630415.78,4907171253.57,55354.02,238755.37
1.0,776985490508.41,3279526153.2,44872.91,199464.22
1.0,2528967868863.48,7693672704.1,57749.21,271265.18
1.0,7278439576791.08,17823755073.22,84261.65,419837.97
1.0,7943298053662.95,19792047377.32,105067.83,493598.54
1.0,12366020557463.64,26607436078.37,101579.01,517213.18
1.0,1304862260479.34,4833080067.04,53519.36,251230.09
1.0,1209109017957.91,4399368445.61,47474.52,221029.52
1.0,1385726448529.03,4792230341.04,46253.0,202122.14
1.0,1713551555387.86,5897110403.05,58378.87,272992.64
1.0,1787379194051.98,5996992134.24,52324.0,224679.49
1.0,2998525383396.43,8413951665.8,54876.9,273786.77
1.0,1584463534375.49,5319710680.31,51008.05,250901.58
1.0,328171745474323.9,364103717223.04,361070.27,1756423.82
1.0,186044015645103.38,237603324632.41,311572.16,1488529.28
1.0,723669041844.76,2876256989.52,39163.58,192676.27
1.0,2287080498476.57,7420704984.35,59015.65,259290.98
1.0,607694400369.73,2616896265.54,37207.48,176312.98
1.0,1163969119321.5,4425160479.07,50794.87,217477.88
1.0,1708394166511.3,5801175976.84,53780.09,262710.54
1.0,1796223945110.9,6012749905.64,56503.33,253499.11
1.0,3842651450511.38,10872016917.0,67976.62,306120.98
1.0,2936937526670.16,9138223105.61,68343.57,310436.85
1.0,3294357119576.86,9760780113.86,66731.81,296169.93
1.0,1142111955060.4,4468518234.16,51574.06,220904.94
1.0,2547010747507.13,7804570746.3,60458.92,281278.83
1.0,2395053471840.44,7441583115.08,54795.76,283407.55
1.0,1249039025212.49,4242851998.29,40226.59,209841.43
1.0,549265833689.86,2393879515.7,36958.93,169750.47
1.0,1322772891008.51,4667834054.98,46303.85,216846.72
1.0,1474778413359.12,5293250509.15,54090.98,240024.59
1.0,34016444030143.89,63941599316.66,191215.19,902800.59
1.0,1432200619540.49,5068714486.3,53347.23,252179.16
1.0,675826096728.77,2751611963.91,37585.95,172549.29
1.0,2521806214885.4,7874444586.1,61953.4,283655.67
1.0,326176947223.52,1479083744.99,26568.07,124679.79
1.0,93507554984330.31,138914629136.56,238712.14,1065373.91
1.0,5523382756199.36,13571352708.23,66919.49,297507.12
1.0,707563374982.62,2841460990.99,39528.06,185971.37
1.0,962656896204.01,3807450434.35,48135.59,219966.16
1.0,690476219388.26,2875537614.81,38360.85,168144.74
1.0,875970059325.57,3267757776.49,37078.44,171945.93
1.0,1293254250987.52,4725371462.64,47376.39,221684.33
1.0,11463400816275.48,25872810691.45,113459.4,519564.39
1.0,9264522806670.95,22479996065.68,105383.0,499803.23
1.0,17451519679669.49,34985039986.07,114782.81,565578.55
1.0,1341476658000.41,4721252817.17,48287.74,225842.62
1.0,509577356676.04,2257995824.3,34481.12,157222.88
1.0,699094362831.65,2870960005.47,42866.61,204004.81
1.0,996131381060.66,4142809657.51,57789.89,264149.6
1.0,1113958219358.01,4102493637.15,45662.44,227057.97
1.0,441320506960.6,2122891652.62,38871.51,167777.48
1.0,3213466568071.84,9133757759.48,62404.5,295292.6
1.0,939303548248.86,3575449603.18,41543.35,182930.07
1.0,2633805594607.57,8643990396.59,75898.73,345426.97
1.0,909879098084.49,3532067157.83,41885.68,182194.16
1.0,1169083275466.51,4349707133.61,48822.7,227731.16
1.0,89482329900654.03,130652564420.34,219022.26,1011630.2
1.0,2497696697769.38,8081669479.52,69084.37,305644.65
1.0,732134867073.22,3059685101.63,41298.61,178677.45
1.0,3798939504208.63,10551377499.36,64972.03,316093.75
1.0,2005482513674.5,6212032364.46,48788.97,205733.61
1.0,1195476289547.56,4140254571.77,39318.37,163993.62
1.0,5016066284534.9,13536224723.36,75727.01,331560.1
1.0,2824181876816.04,8998725439.31,71192.23,326399.35
1.0,4657612088949.7,12339983455.79,67810.79,321369.02
1.0,5395670901072.8,13436792020.06,68442.87,336946.23
1.0,18363925540372.16,37595124056.31,121216.23,542508.67
1.0,514743999670.79,2303605121.55,35940.98,159243.26
1.0,288217084918336.56,333646598458.85,347490.99,1714502.83
1.0,13077019173160.97,29676380270.16,126563.78,600268.33
1.0,9825957186622.1,23710379203.06,106079.08,475429.57
1.0,751858769744.59,3083289734.34,41454.31,186610.44
1.0,2675611997252.68,8249913195.47,62236.69,286901.3
1.0,2422171113651.82,7988849490.98,64920.35,305186.8
1.0,23445127618660.24,45155612780.04,131804.28,591412.44
1.0,71956025222168.78,108289772532.7,200611.67,1014911.97
1.0,1060825177362.24,4142488474.94,50859.89,233253.59
1.0,3152898372068.06,9258160247.16,66843.07,324245.08
1.0,19603973942494.83,38366407366.28,121841.55,639807.16
1.0,12938656701077.13,27790664321.58,101888.56,492727.83
1.0,5116646208675.45,13214076287.77,72878.97,357570.2
1.0,12165348587207.64,24623980353.83,84406.16,407993.19
1.0,960451955418.98,3624281910.53,42625.79,191447.47
1.0,1168170224181.68,4314567615.39,49358.08,223705.91
1.0,2554109499069.89,8254725735.37,65895.65,306720.89
1.0,635458337111.85,2697818771.77,38967.19,180012.93
1.0,8659882482970.08,19378676050.68,81052.88,396342.49
1.0,6741127471451.63,17984645273.2,99340.36,460899.72
1.0,288500049290502.06,330715775746.02,363576.75,1714521.55
1.0,4855104962639.98,13312864465.25,83828.82,406959.91
1.0,690889207735.62,2964691516.67,43289.79,207866.03
1.0,1432401706611.47,5334747893.13,56735.44,276705.39
1.0,3662686539268.97,10717674816.58,75881.4,378271.02
1.0,1186329651062.53,4397194488.07,48044.12,227753.98
1.0,13636739333897.49,28343454638.18,100127.72,479088.3
1.0,9649047954133.04,21540462234.21,82612.69,404794.23
1.0,384984803343.82,1688998160.15,27186.29,126773.31
1.0,6112939567867.37,14132742468.96,66456.6,340045.37
1.0,711653909296.14,3069309710.8,45026.75,200552.88
1.0,2857835877592.09,8080497038.55,53447.93,266113.51
1.0,31129131803295.84,52334737312.68,127626.19,668377.48
1.0,16554578327147.55,30362813493.41,87781.49,468706.07
1.0,40291518853207.2,71836676449.89,182424.79,865362.7
1.0,3005175039200.07,8255966466.04,55281.79,299303.25
1.0,72732131575753.31,100799259494.11,163357.18,831314.91
1.0,7121692891200.24,17908116401.36,90459.81,420742.32
1.0,1745786236925.15,5828885991.2,54354.8,262387.65
1.0,6673239361194.99,16928197611.63,84285.6,390377.28
1.0,931880114498.2,3606932212.18,43053.38,202912.75
1.0,125604791334965.31,169930947064.43,256294.45,1295961.61
1.0,106720066098706.62,147664292633.62,225572.95,1102766.93
1.0,6113345618012.14,15733488749.92,78678.78,403709.86
1.0,13143487531123.68,26409985159.57,91071.78,441530.24
1.0,597297167313.88,2674519093.08,41058.61,183103.97
1.0,1156012078533.36,4349363078.52,50770.61,232166.88
1.0,163707905611148.72,215865924743.67,278239.75,1322834.91
1.0,2075257511406.87,7243984879.09,68381.8,296305.12
1.0,9939214196420.19,21815086056.74,90185.57,464199.99
1.0,5671346460718.46,15103586876.68,84002.84,393481.91
1.0,289852826585.33,1368408000.07,24484.99,118483.51
1.0,4175113693780.31,11725703023.79,73479.69,340933.62
1.0,456448885687.54,2108870208.37,35997.13,169744.34
1.0,1571339411935.67,5368353013.64,51160.31,244150.99
1.0,11184920842398.98,25362400307.88,107636.57,484333.66
1.0,15260007580189.28,32556929669.65,116887.29,531111.91
1.0,3549675253440.72,10554685054.12,73022.53,332124.32
1.0,27160693302679.51,49806551970.12,136127.96,698359.39
1.0,443710876093.71,2094656148.03,35706.9,162595.9
1.0,410661665593.82,1878690822.99,32437.48,154818.03
1.0,3059500252234.52,9533211328.59,71669.86,322390.71
1.0,518629982077.38,2183987884.86,33544.98,152473.68
1.0,1664429654743.74,5775720422.5,55170.52,246266.57
1.0,2327727095849.08,7567728723.73,61286.12,272409.5
1.0,7747767573282.41,19058096528.12,91120.7,414658.98
1.0,6712686773161.47,17122815482.33,85391.31,401010.72
1.0,1511319555965.68,5450758063.41,58755.78,268250.82
1.0,3344620803956.86,10317505911.25,78316.8,339484.64
1.0,672975602125.6,2907398613.64,42062.4,182277.83
1.0,1468267827079.04,4840612989.6,44403.21,211882.14
1.0,550062250286.13,2354022529.36,34357.59,161755.03
1.0,26849231718849.6,50138652602.45,139340.97,710478.36
1.0,1187475730180.34,4330174499.41,46761.86,205020.15
1.0,1187475730180.34,4330174499.41,46761.86,205020.15
1.0,473315520194.38,2241594584.28,38451.93,164364.95
1.0,245387949574.42,1371121829.67,31918.34,134573.76
1.0,16854067063165.41,37425445941.7,156749.23,730718.78
1.0,2255512650164.79,7234203025.34,60203.34,277171.31
1.0,23213875729018.94,45690662376.15,157703.09,751929.47
1.0,3832425276083.93,11077948510.44,74089.87,343317.57
1.0,583069395919.39,2641644982.83,41763.04,195707.11
1.0,27429583911868.72,53935351323.04,169145.38,784587.23
1.0,1676792823067.36,5808080421.35,52083.27,247085.68
1.0,316629326843.74,1532804296.88,28273.23,125668.67
1.0,3386605825468.06,10572403298.96,81462.42,367403.61
1.0,773209838799.72,3441523646.22,50857.07,227326.94
1.0,572833014105.61,2538529094.93,38815.53,177020.98
1.0,1602558204637.26,5777670503.06,55854.58,244653.15
1.0,2866701631559.89,8655910017.83,59401.14,282911.4
1.0,5790788779621.56,14649922415.64,77186.04,394087.29
1.0,3694562268550.02,10764366984.86,74096.06,320636.41
1.0,28456094218988.12,55155131164.78,160685.93,800178.71
1.0,2100244294871.28,6612897191.27,51968.8,240393.4
1.0,6036126409658.72,16928580653.45,114216.26,514158.53
1.0,4008923704086.44,10311891137.3,58369.87,302690.76
1.0,14485247113981.6,33065185198.24,134462.9,605918.87
1.0,376898556246.2,1739246883.57,29308.78,141804.41
1.0,59026982859650.81,91194194128.98,183758.74,911430.0
1.0,1185452397218.65,4293548121.92,48010.99,220499.76
1.0,36092330595060.8,58350816039.64,156420.49,778901.31
1.0,729139205449.92,2894064593.39,36421.88,172105.56
1.0,5267499783968.63,14197420198.75,79043.46,360029.94
1.0,842029048128.93,3354955645.68,42146.46,190744.12
1.0,4431654355628.44,12344677842.19,74304.75,336537.09
1.0,3148421989219.86,9755223563.83,70866.91,323044.72
1.0,2567825740293.66,8210284650.08,65407.21,293951.63
1.0,12862119700051.98,28356304493.53,109527.62,515770.09
1.0,9177252988511.74,21277602252.92,89964.4,419789.23
1.0,962701884383.37,3745511706.6,44974.48,197108.91
1.0,537237903737.92,2439194770.99,40508.41,179962.42
1.0,4267774857566.96,11989768475.95,73663.22,329965.28
1.0,999295425820.51,3671721861.57,38740.68,175745.18
1.0,2058466597639.92,6075312570.0,45717.47,224920.96
1.0,10860470219601.68,25037105777.2,106071.98,493558.66
1.0,2683141710946.89,8665692911.83,69587.21,311924.66
1.0,6049000346628.75,15383218017.94,76921.15,394313.04
1.0,1358471400628.22,4582533413.18,42308.19,201406.98
1.0,818581151933.3,3277779327.55,40557.78,181210.97
1.0,3186227309752.15,9560760667.1,69009.75,313810.39
1.0,15884188798178.71,34002550263.07,120731.21,533234.9
1.0,1652558313157.9,5589826878.76,53017.02,242068.21
1.0,14431206905592.41,31546128396.42,118977.97,531911.35
1.0,7698995187080.16,19236273102.25,92054.33,404458.95
1.0,662298248183.61,2797242392.57,40203.66,178834.59
1.0,19682770242366.24,40826948689.54,140148.25,659737.94
1.0,5215684324459.86,14262349506.93,79967.83,351694.71
1.0,26800478222886.46,49584253982.62,141739.23,687379.42
1.0,1986754629725.38,6213103327.11,47162.33,211951.54
1.0,1407541915598.34,4958547223.2,46390.64,213171.85
1.0,32473428955196.56,57842768020.57,145809.47,723817.65
1.0,1379498513051.97,5035957994.29,53875.21,244510.26
1.0,5558296751565.51,14693189705.39,78284.02,370912.41
1.0,2640803177680.85,7888733681.88,56800.24,284800.48
1.0,6338284213733.48,16459884161.2,88327.04,397647.43
1.0,1809665178845.61,6115562347.27,55025.94,262856.15
1.0,723641849200.08,2983067966.9,40515.61,184264.89
1.0,2117918012634.64,6078581121.34,44526.54,248966.48
1.0,1130086134036.71,4198036464.46,45249.93,204014.18
1.0,1939522134169.04,6541776597.37,58704.78,280870.31
1.0,1516342625936.91,5283546896.26,55690.05,266605.27
1.0,2268925913716.96,7270947325.92,57672.56,265292.63
1.0,40599940317779.96,69043149901.63,158471.52,774436.76
1.0,3317892877875.8,9166547847.04,55718.29,264618.09
1.0,20773921407403.51,42126065951.52,134628.33,662010.38
1.0,2191039076600.5,7305374186.91,60368.92,257009.12
1.0,8642116320883.35,21200332655.3,97999.18,460036.46
1.0,909509510083.1,3653973449.86,47205.66,218504.39
1.0,2808147365632.14,8476665166.07,59062.01,264793.43
1.0,934427230220.35,3705164986.35,45419.36,208178.27
1.0,1065074695133.14,4185944672.54,49194.44,222830.76
1.0,1042168590968.45,3961736453.24,44088.25,195034.16
1.0,3446017964820.65,9767400595.0,65898.76,325088.0
1.0,4812302811237.79,12538597054.52,67575.34,321978.49
1.0,2778162346996.86,8247297894.53,64160.74,310395.99
1.0,4718228046468.43,13090213245.71,81077.16,401095.95
1.0,47548946997126.89,76042020946.11,164356.45,817947.95
1.0,1045330192584.79,4033693400.85,45325.07,202581.46
1.0,11631655168.0,118866820.01,9473.7,42080.18
1.0,5903865887547.55,15151664480.57,80563.81,367480.12
1.0,653315693958.54,2711057362.66,36996.65,167230.59
1.0,7748158992386.84,19422325140.07,96136.33,473332.5
1.0,23849776879052.49,47234303261.65,143804.9,659194.19
1.0,16406425078447.38,35202485988.96,132919.35,637569.54
1.0,15759943607364.11,35430932064.53,159928.42,681691.36
1.0,11624113469747.42,27480173623.94,125657.71,590550.69
1.0,19294523432395.53,38685325544.97,133245.87,617375.34
1.0,1295184710223.94,4785706705.52,50379.6,234379.26
1.0,18624486004015.43,38569650237.16,133433.46,616105.07
1.0,1530983581881.04,5321497650.69,50319.7,219607.7
1.0,2946459049046.46,8879213017.34,66742.74,316383.97
1.0,898968971131.71,3640948655.27,45955.49,209966.97
1.0,461879868980.79,2006154921.34,30839.03,130530.4
1.0,7732312986011.25,19789495054.16,96576.99,424456.77
1.0,2148255733542.01,6896602294.35,57931.14,273216.54
1.0,19725627763623.81,40104077907.21,134702.26,600003.98
1.0,2175926518878.88,6854938354.42,53687.54,251119.43
1.0,1366938239822.92,4615660968.74,42538.78,197539.89
1.0,1430666394674.92,5411515732.03,58449.91,269931.47
1.0,628573474342.36,2550070617.67,34390.71,170337.98
1.0,6912152898240.99,17751887142.94,90885.38,445009.68
1.0,8463471264782.1,20892081249.24,96448.74,438767.13
1.0,19837311200470.34,39444706931.21,123703.23,613900.52
1.0,44594062730210.85,73084987335.06,165672.48,819998.47
1.0,2875931456198.45,8525303977.69,59431.44,295185.12
1.0,5014158576146.66,13780599729.19,81832.36,344622.05
1.0,3858804663006.92,10479895818.4,63341.88,319196.08
1.0,7239293922370.01,17899961333.81,95745.88,434040.99
1.0,15035388116.34,139679151.15,9595.83,40639.6
1.0,117806303771.6,709525452.71,20522.3,92122.23
1.0,898114987542.55,3566446231.63,42852.53,197236.6
1.0,2582417024337.86,8176409440.22,64973.72,289985.46
1.0,422479616823.32,1823472478.49,29152.12,135222.34
1.0,588318478042.83,2416502695.67,32568.54,155523.08
1.0,2872384364816.12,8851482594.21,64602.81,292682.19
1.0,9947788390140.83,23132966142.69,103014.26,473859.89
1.0,662669969694.66,2653168305.0,34168.44,155773.53
1.0,190444332979.66,1025950040.06,24236.1,107021.93
1.0,11375829713524.46,25891952030.88,110470.96,520423.88
1.0,3204207605346.19,10050869229.58,81777.62,370422.14
1.0,3620397642645.38,10267198052.29,67815.95,317347.42
1.0,3423761988123.32,10175184748.17,67448.89,299888.78
1.0,3215778092838.21,9679783811.97,70710.75,315522.1
1.0,265172132059.32,1284948745.34,25557.92,126980.44
1.0,1963412468389.4,6466336350.64,53781.71,250785.42
1.0,2094320822642.4,7010746784.83,60885.81,294519.95
1.0,5827170953612.24,15388344624.26,85542.88,385962.85
1.0,16782591460580.54,35727140674.79,127075.67,573053.31
1.0,3631093035564.86,10810959478.72,75747.64,360249.79
1.0,2320735927713.42,7955923482.78,72158.9,325327.4
1.0,1720229096390.83,5762448536.54,54179.88,250115.75
1.0,400104945503.88,1802905365.1,28773.02,140191.21
1.0,16563187621737.95,32308394375.25,96686.14,476683.05
1.0,2127248263163.24,7239025868.34,61015.34,301421.75
1.0,6509997710461.99,15358838942.64,72812.5,355991.78
1.0,793462708696.53,3028243086.81,35649.76,180161.37
1.0,1927630617857.56,6444467106.56,55537.9,264520.2
1.0,291727321505.79,1384053998.76,25431.7,126214.95
1.0,2828153641845.22,8849351468.53,68321.18,311424.38
1.0,32641545881.52,264388325.11,13100.47,61441.21
1.0,2412359872341.33,7596459264.99,58056.09,264651.19
